Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,is_target,status,requested_alpha,seed_alpha,alpha_step,anchor_source_path,anchor_source_Mach,anchor_source_alpha,neutral_alpha_estimate,neutral_fit_r2,timestamp,trial_alpha,trial_step
1.8,0.05,0.423279653101262,0.0249681660027234,0.0012484083001361,1.996403476561825e-12,1.835072892253376e-12,2.7116635781584912e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002518778188096,0.2,0.4233501313003022,0.0251877818809607,2026-07-23T11:48:51.375393+00:00,continuation,,,,,,,,low,True,converged,0.05,0.055,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:51.388263+00:00,0.05,-0.0049999999999999
1.8,0.055,0.4261667128438313,0.0258867984148366,0.001423773912816,1.132627845679135e-12,1.0901965094567425e-12,1.5720605160232934e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002607931274757,0.2,0.4262411429305899,0.026079312747578,2026-07-23T11:48:50.771295+00:00,continuation,,,,,,,,low,True,converged,0.055,0.06,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:50.781845+00:00,0.055,-0.0049999999999999
1.8,0.06,0.4289832943873604,0.0266052142001806,0.0015963128520108,6.832165042047755e-13,6.737336383233483e-13,9.595320771220786e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002677558628273,0.2,0.4290598389070232,0.0267755862827313,2026-07-23T11:48:50.153508+00:00,continuation,,,,,,,,low,True,converged,0.06,0.065,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:50.164112+00:00,0.06,-0.005
1.8,0.065,0.4317254458441309,0.0271417206997999,0.0017642118454869,4.368675560195712e-13,4.333686187685261e-13,6.15354874227753e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002729395064158,0.2,0.4318027255948388,0.0272939506415827,2026-07-23T11:48:49.519509+00:00,continuation,,,,,,,,low,True,converged,0.065,0.07,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:49.530088+00:00,0.065,-0.005
1.8,0.07,0.4343910527812386,0.0275128617079455,0.0019259003195561,2.958458131252506e-13,2.89831526834039e-13,4.1415825367930434e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002765021193681,0.2,0.4344680443156309,0.027650211936819,2026-07-23T11:48:48.884297+00:00,continuation,,,,,,,,low,True,converged,0.07,0.075,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:48.894484+00:00,0.07,-0.0049999999999999
1.8,0.075,0.4369793799676383,0.0277335285499966,0.0020800146412497,2.1077410650161e-13,2.0265560063403854e-13,2.9239530851211533e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000278586856454,0.2,0.4370553341585895,0.0278586856454079,2026-07-23T11:48:48.269112+00:00,continuation,,,,,,,,low,True,converged,0.075,0.08,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:48.279124+00:00,0.075,-0.005
1.8,0.08,0.4394907156196457,0.0278170962157899,0.0022253676972631,1.5710349687836358e-13,1.4754343580225537e-13,2.1552395268216533e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002793229587843,0.2,0.4395650938155406,0.0279322958784332,2026-07-23T11:48:47.646015+00:00,continuation,,,,,,,,low,True,converged,0.08,0.085,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:47.655896+00:00,0.08,-0.005
1.8,0.085,0.441926097080702,0.0277755688738338,0.0023609233542758,1.2187299780475058e-13,1.1328091242823753e-13,1.6638988164696417e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002788268910551,0.2,0.4419985209247315,0.0278826891055148,2026-07-23T11:48:47.012198+00:00,continuation,,,,,,,,low,True,converged,0.085,0.09,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:47.022681+00:00,0.085,-0.0049999999999999
1.8,0.09,0.4442871003458634,0.0276197212582427,0.0024857749132418,9.859127403366585e-14,9.152054114558441e-14,1.3452229840127622e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002772035938411,0.2,0.4443573140670623,0.0277203593841149,2026-07-23T11:48:46.358903+00:00,continuation,,,,,,,,low,True,converged,0.09,0.095,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:46.369380+00:00,0.09,-0.005
1.8,0.095,0.4465756797669952,0.0273592335192714,0.0025991271843307,6.914607775243553e-15,1.0488138135755776e-14,1.2562358148060946e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0002700281220708,0.2,0.4487940454669281,0.02700281220708,2026-07-23T11:48:45.727768+00:00,continuation,,,,,,,,low,True,converged,0.095,0.1,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:45.737856+00:00,0.095,-0.005
