Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,is_target,status,requested_alpha,seed_alpha,alpha_step,anchor_source_path,anchor_source_Mach,anchor_source_alpha,neutral_alpha_estimate,neutral_fit_r2,timestamp,trial_alpha,trial_step
1.55,0.05,0.3135717144297565,0.0492291037382038,0.0024614551869101,1.7416736455833082e-12,2.071467997133425e-12,2.706364120155936e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000495163989157,0.2,0.3138603179545242,0.049516398915707,2026-07-23T11:45:53.585724+00:00,continuation,,,,,,,,low,True,converged,0.05,0.055,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:53.611354+00:00,0.05,-0.0049999999999999
1.55,0.055,0.3188262390250224,0.0500136695789316,0.0027507518268412,1.0497627073169369e-12,1.2135934618351385e-12,1.604621710024634e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0005025564110275,0.2,0.3190910103725088,0.0502556411027561,2026-07-23T11:45:53.012293+00:00,continuation,,,,,,,,low,True,converged,0.055,0.06,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:53.028179+00:00,0.055,-0.0049999999999999
1.55,0.06,0.3237921600955207,0.0505159341051575,0.0030309560463094,6.61716341443519e-13,7.54160622840061e-13,1.00330790965481e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0005072314171091,0.2,0.3240353395503759,0.0507231417109166,2026-07-23T11:45:52.404081+00:00,continuation,,,,,,,,low,True,converged,0.06,0.065,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:52.415652+00:00,0.06,-0.005
1.55,0.065,0.3284933098185326,0.0507775752636187,0.0033005423921352,4.285218013766469e-13,4.93884447227977e-13,6.538752032832951e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.00050957787293,0.2,0.3287170389821548,0.0509577872930018,2026-07-23T11:45:51.816853+00:00,continuation,,,,,,,,low,True,converged,0.065,0.07,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:51.827708+00:00,0.065,-0.005
1.55,0.07,0.3329512800866892,0.0508320672317021,0.0035582447062191,2.817329702864413e-13,3.3805076793402853e-13,4.400588463458122e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0005099111067933,0.2,0.3331575231736849,0.0509911106793345,2026-07-23T11:45:51.247104+00:00,continuation,,,,,,,,low,True,converged,0.07,0.075,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:51.258610+00:00,0.07,-0.0049999999999999
1.55,0.075,0.3371855211912236,0.0507066573395572,0.0038029993004667,1.8631103604338506e-13,2.394091869195592e-13,3.03362095412469e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0005084897740844,0.2,0.3373760416255374,0.0508489774084488,2026-07-23T11:45:50.653703+00:00,continuation,,,,,,,,low,True,converged,0.075,0.08,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:50.664623+00:00,0.075,-0.005
1.55,0.08,0.3412135192087623,0.0504237908195497,0.0040339032655639,1.2258076498294912e-13,1.7356602266538348e-13,2.124881365339849e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0005055283496868,0.2,0.341389883601903,0.0505528349686865,2026-07-23T11:45:50.044903+00:00,continuation,,,,,,,,low,True,converged,0.08,0.085,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:50.055866+00:00,0.08,-0.005
1.55,0.085,0.3450509967919872,0.0500021595358818,0.0042501835605499,8.070280554939303e-14,1.2898015988582756e-13,1.5214737745921481e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0005012064239435,0.2,0.345214589935891,0.050120642394358,2026-07-23T11:45:49.437778+00:00,continuation,,,,,,,,low,True,converged,0.085,0.09,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:49.448603+00:00,0.085,-0.0049999999999999
1.55,0.09,0.3487121099820713,0.0494574826476193,0.0044511734382857,5.3051313342322733e-14,9.729023142668325e-14,1.1081439878645237e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004956757312643,0.2,0.348864153696121,0.0495675731264357,2026-07-23T11:45:48.843095+00:00,continuation,,,,,,,,low,True,converged,0.09,0.095,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:48.854026+00:00,0.09,-0.005
1.55,0.095,0.3522096300282517,0.0488030973464719,0.0046362942479148,3.414629690112747e-14,7.357482678660433e-14,8.11124203111877e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000489065534974,0.2,0.3523512025510125,0.0489065534974063,2026-07-23T11:45:48.248695+00:00,continuation,,,,,,,,low,True,converged,0.095,0.1,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:48.258395+00:00,0.095,-0.005
